Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Categories
10315;12819;Canadian Journal of Behavioural Science;journal;0008400X,18792669;362;Q3;60;Psychology (miscellaneous) (Q3)
10316;21100824878;Clinical Practice in Pediatric Psychology;journal;21694826,21694830;362;Q3;21;Applied Psychology (Q3),Clinical Psychology (Q3),Developmental and Educational Psychology (Q3),Pediatrics,Perinatology and Child Health (Q3)
10317;19700170614;Entomologica Americana;journal;19475144,19475140;362;Q3;20;Insect Science (Q3)
10318;19951;International Journal of Conflict Management;journal;10444068;362;Q2;61;Communication (Q2),Strategy and Management (Q2),Management of Technology and Innovation (Q3)
10319;12100157016;International Journal of Law,Crime and Justice;journal;17560616;362;Q2;31;Law (Q2),Political Science and International Relations (Q2),Sociology and Political Science (Q2)
10320;28140;International Journal of Palliative Nursing;journal;13576321;362;Q2;44;Advanced and Specialized Nursing (Q2)
10321;19846;International Journal of Sport Psychology;journal;470767;362;Q3;53;Applied Psychology (Q3)
10322;13893;International Planning Studies;journal;14699265,13563480;362;Q2;48;Geography,Planning and Development (Q2)
10323;19600166403;Journal of Balkan and Near Eastern Studies;journal;19448953,19448960;362;Q1;24;History (Q1),Political Science and International Relations (Q2)
10324;19700181415;Journal of Beliefs and Values;journal;13617672,14699360;362;Q1;23;Religious Studies (Q1),Education (Q2)
10325;24045;Journal of Near Infrared Spectroscopy;journal;17516552,09670340;362;Q3;60;Spectroscopy (Q3)
10326;21100228034;Journal of Student Affairs Research and Practice;journal;19496605;362;Q2;20;Education (Q2)
10327;71359;Journal of the Brazilian Society of Mechanical Sciences and Engineering;journal;16785878,18063690;362;Q2;51;Mechanical Engineering (Q2)
10328;39287;Polish Journal of Veterinary Sciences;journal;15051773;362;Q2;32;Veterinary (miscellaneous) (Q2),Medicine (miscellaneous) (Q3)
10329;14249;Preparative Biochemistry and Biotechnology;journal;10826068,15322300;362;Q3;35;Biotechnology (Q3),Medicine (miscellaneous) (Q3),Biochemistry (Q4)
10330;27160;Radiophysics and Quantum Electronics;journal;338443,15739120;362;Q2;27;Electrical and Electronic Engineering (Q2),Astronomy and Astrophysics (Q3),Electronic,Optical and Magnetic Materials (Q3),Nuclear and High Energy Physics (Q3),Statistical and Nonlinear Physics (Q4)
10331;21100247071;Science and Technology Studies;journal;22434690;362;Q2;19;History and Philosophy of Science (Q2)
10332;29834;Semiconductors;journal;10637826,10906480;362;Q3;45;Atomic and Molecular Physics,and Optics (Q3),Condensed Matter Physics (Q3),Electronic,Optical and Magnetic Materials (Q3)
10333;34957;Anthropology Today;journal;0268540X;361;Q2;30;Anthropology (Q2)
10334;20077;De Economist;journal;15729982,0013063X;361;Q3;33;Economics and Econometrics (Q3)
10335;19700188148;Footwear Science;journal;19424280,19424300;361;Q3;26;Biomedical Engineering (Q3),Biophysics (Q3),Human Factors and Ergonomics (Q3),Orthopedics and Sports Medicine (Q3),Physical Therapy,Sports Therapy and Rehabilitation (Q3)
10336;29865;Indian Journal of Cancer;journal;19984774,0019509X;361;Q3;42;Oncology (Q3)
10337;24012;International Journal of Environmental Analytical Chemistry;journal;10290397,03067320;361;Q2;48;Waste Management and Disposal (Q2),Water Science and Technology (Q2),Analytical Chemistry (Q3),Environmental Chemistry (Q3),Pollution (Q3),Public Health,Environmental and Occupational Health (Q3),Soil Science (Q3),Health,Toxicology and Mutagenesis (Q4)
10338;7700153202;Investigaciones Regionales;journal;16957253;361;Q2;20;Development (Q2),Economics,Econometrics and Finance (miscellaneous) (Q2),Geography,Planning and Development (Q2)
10339;21100433106;Journal of Asia-Pacific Biodiversity;journal;22879544,2287884X;361;Q3;21;Animal Science and Zoology (Q3),Ecology (Q3),Ecology,Evolution,Behavior and Systematics (Q3),Insect Science (Q3),Plant Science (Q3)
10340;1000147102;Journal of Business Economics and Management;journal;20294433,16111700;361;Q2;45;Business,Management and Accounting (miscellaneous) (Q2),Economics and Econometrics (Q3)
10341;25316;Journal of Ethnicity in Substance Abuse;journal;15332659,15332640;361;Q3;33;Health (social science) (Q3),Medicine (miscellaneous) (Q3)
10342;145095;Journal of Logic,Language and Information;journal;9258531;361;Q1;33;Linguistics and Language (Q1),Philosophy (Q1),Computer Science (miscellaneous) (Q2)
10343;23434;Journal of Risk Research;journal;14664461,13669880;361;Q2;74;Engineering (miscellaneous) (Q2),Safety,Risk,Reliability and Quality (Q2),Social Sciences (miscellaneous) (Q2),Strategy and Management (Q2)
10344;14000155248;Journal of the American Musicological Society;journal;30139,15473848;361;Q1;26;Music (Q1)
10345;13398;Psyche (discontinued);journal;332623;361;Q3;19;Clinical Psychology (Q3),Psychiatry and Mental Health (Q3)
10346;29707;Reports on Mathematical Physics;journal;344877;361;Q3;40;Mathematical Physics (Q3),Statistical and Nonlinear Physics (Q4)
10347;21492;Research on Chemical Intermediates;journal;9226168,15685675;361;Q2;61;Chemistry (miscellaneous) (Q2)
10348;19300157017;Revista de Educacion;journal;1988592X,00348082;361;Q2;35;Education (Q2)
10349;26828;Studia Quaternaria;journal;16415558;361;Q3;16;Earth-Surface Processes (Q3),Geology (Q3)
10350;12149;Transactions of the Indian Institute of Metals;journal;9722815,09751645;361;Q2;39;Metals and Alloys (Q2)
10351;19375;Water S.A.;journal;18167950,03784740;361;Q2;66;Waste Management and Disposal (Q2),Water Science and Technology (Q2),Applied Microbiology and Biotechnology (Q3),Management,Monitoring,Policy and Law (Q3)
10352;21100299417;Young Consumers;journal;17473616,17587210;361;Q2;36;Economics,Econometrics and Finance (miscellaneous) (Q2),Life-span and Life-course Studies (Q3)
10353;18748;Acta Amazonica;journal;445967;360;Q2;36;Agricultural and Biological Sciences (miscellaneous) (Q2)
10354;93599;Arid Land Research and Management;journal;15324990,15324980;360;Q3;40;Soil Science (Q3)
10355;15483;Biotechnology and Biotechnological Equipment;journal;13102818,13143530;360;Q3;48;Biotechnology (Q3)
10356;12075;Clothing and Textiles Research Journal;journal;19402473,0887302X;360;Q2;43;Business,Management and Accounting (miscellaneous) (Q2),Materials Science (miscellaneous) (Q2),Polymers and Plastics (Q2)
10357;56524;Ecological Restoration;journal;15434079,15224740;360;Q3;32;Nature and Landscape Conservation (Q3)
10358;21100324710;Egyptian Journal of Aquatic Research;journal;16874285,20903280;360;Q2;45;Water Science and Technology (Q2),Aquatic Science (Q3),Ecology,Evolution,Behavior and Systematics (Q3),Oceanography (Q3)
10359;28916;IEEE Security and Privacy;journal;15584046,15407990;360;Q2;81;Computer Networks and Communications (Q2),Electrical and Electronic Engineering (Q2),Law (Q2)
10360;21100446517;International Journal of Managing Projects in Business;journal;17538378,17538390;360;Q2;43;Business and International Management (Q2),Strategy and Management (Q2),Management of Technology and Innovation (Q3)
10361;24023;Journal of Chromatographic Science;journal;00219665,1945239X;360;Q3;61;Analytical Chemistry (Q3),Medicine (miscellaneous) (Q3)
10362;15900154757;Journal of Earthquake and Tsunami;journal;17937116,17934310;360;Q2;22;Geotechnical Engineering and Engineering Geology (Q2),Geophysics (Q3),Oceanography (Q3)
10363;57844;Journal of Molecular Modeling;journal;16102940,09485020;360;Q3;76;Computational Theory and Mathematics (Q3),Computer Science Applications (Q3),Inorganic Chemistry (Q3),Organic Chemistry (Q3),Physical and Theoretical Chemistry (Q3),Catalysis (Q4)
10364;4000151616;Journal of Nanomaterials;journal;16874129,16874110;360;Q2;90;Materials Science (miscellaneous) (Q2),Nanoscience and Nanotechnology (Q3)
10365;13049;Polish Journal of Pathology;journal;12339687;360;Q3;27;Medicine (miscellaneous) (Q3),Pathology and Forensic Medicine (Q3)
10366;5000154003;Transactions of the Royal Institution of Naval Architects Part A: International Journal of Maritime Engineering;journal;14798751,17400720;360;Q2;20;Ocean Engineering (Q2),Environmental Engineering (Q3)
10367;12922;Acoustical Physics;journal;15626865,10637710;359;Q2;32;Acoustics and Ultrasonics (Q2)
10368;18003;Advanced Robotics;journal;1691864,15685535;359;Q2;72;Control and Systems Engineering (Q2),Hardware and Architecture (Q2),Human-Computer Interaction (Q2),Software (Q2),Computer Science Applications (Q3)
10369;19200157114;African Invertebrates;journal;16815556;359;Q3;16;Animal Science and Zoology (Q3),Ecology,Evolution,Behavior and Systematics (Q3),Insect Science (Q3),Paleontology (Q3)
10370;23379;Chinese Journal of Physiology;journal;26660059,03044920;359;Q3;34;Physiology (medical) (Q3),Physiology (Q4)
10371;23603;CIN - Computers Informatics Nursing;journal;15382931,15389770;359;Q2;50;Nursing (miscellaneous) (Q2),Health Informatics (Q3),Medicine (miscellaneous) (Q3)
10372;4400151520;Diving and Hyperbaric Medicine;journal;18333516;359;Q3;24;Public Health,Environmental and Occupational Health (Q3)
10373;16400154737;Ethnomusicology;journal;141836;359;Q1;25;Cultural Studies (Q1),Music (Q1),Anthropology (Q2)
10374;144618;Geo-Spatial Information Science;journal;10095020;359;Q2;33;Geography,Planning and Development (Q2),Computers in Earth Sciences (Q3)
10375;56987;Hellenic Journal of Nuclear Medicine;journal;17905427;359;Q3;24;Medicine (miscellaneous) (Q3),Radiology,Nuclear Medicine and Imaging (Q3)
10376;24074;Helvetica Chimica Acta;journal;0018019X,15222675;359;Q3;86;Drug Discovery (Q3),Inorganic Chemistry (Q3),Organic Chemistry (Q3),Physical and Theoretical Chemistry (Q3),Biochemistry (Q4),Catalysis (Q4)
10377;17388;IEEE Transactions on Semiconductor Manufacturing;journal;8946507,15582345;359;Q2;73;Electrical and Electronic Engineering (Q2),Industrial and Manufacturing Engineering (Q2),Condensed Matter Physics (Q3),Electronic,Optical and Magnetic Materials (Q3)
10378;4000149405;International Journal for Computational Methods in Engineering Science and Mechanics;journal;15502295,15502290;359;Q3;28;Computational Mathematics (Q3),Computational Mechanics (Q3)
10379;17700156015;Journal of dance medicine &amp,science : official publication of the International Association for Dance Medicine &amp,Science;journal;1089313X;359;Q3;30;Medicine (miscellaneous) (Q3)
10380;19911;New Zealand Journal of Botany;journal;0028825X,11758643;359;Q3;39;Ecology,Evolution,Behavior and Systematics (Q3),Plant Science (Q3)
10381;17719;North American Journal of Aquaculture;journal;15222055,15488450;359;Q3;47;Aquatic Science (Q3)
10382;23093;Southeast Asian Journal of Tropical Medicine and Public Health;journal;26975718,01251560;359;Q3;57;Infectious Diseases (Q3),Medicine (miscellaneous) (Q3),Public Health,Environmental and Occupational Health (Q3)
10383;5800179628;Australasian Journal of Environmental Management;journal;14486563,21595360;358;Q2;32;Geography,Planning and Development (Q2),Management,Monitoring,Policy and Law (Q3)
10384;18700156708;Australian Accounting Review;journal;10356908,18352560;358;Q3;43;Accounting (Q3)
10385;21100456711;Hand Surgery and Rehabilitation;journal;24681229;358;Q3;32;Orthopedics and Sports Medicine (Q3),Rehabilitation (Q3),Surgery (Q3)
10386;14757;International Journal of Health Care Quality Assurance;journal;9526862;358;Q2;54;Business,Management and Accounting (miscellaneous) (Q2),Health Policy (Q3)
10387;21100427195;Journal of Community and Supportive Oncology;journal;23307749;358;Q3;17;Hematology (Q3),Oncology (Q3)
10388;19700200833;Journal of Integrative Environmental Sciences;journal;19438168,1943815X;358;Q2;26;Environmental Science (miscellaneous) (Q2),Public Health,Environmental and Occupational Health (Q3),Renewable Energy,Sustainability and the Environment (Q3)
10389;28955;Justice System Journal;journal;0098261X;358;Q2;23;Law (Q2)
10390;18057;Neurosciences;journal;13196138;358;Q3;26;Neurology (clinical) (Q3),Psychiatry and Mental Health (Q3)
10391;51150;Opto-Electronics Review;journal;12303402,18963760;358;Q2;47;Electrical and Electronic Engineering (Q2),Radiation (Q3)
10392;4000148204;Pakistan Journal of Pharmaceutical Sciences;journal;1011601X;358;Q2;45;Pharmaceutical Science (Q2)
10393;21100318814;Pharmaceutical patent analyst;journal;20468954,20468960;358;Q2;19;Pharmaceutical Science (Q2),Drug Discovery (Q3),Medicine (miscellaneous) (Q3)
10394;22455;Urban History;journal;9639268,14698706;358;Q1;24;History (Q1),Arts and Humanities (miscellaneous) (Q2),Geography,Planning and Development (Q2),Urban Studies (Q2)
10395;18300156707;Visitor Studies;journal;10645578,19347720;358;Q1;26;Museology (Q1),Communication (Q2),Education (Q2),Tourism,Leisure and Hospitality Management (Q3)
10396;19700170812;Acta Herpetologica;journal;18279635,18279640;357;Q3;18;Animal Science and Zoology (Q3)
10397;29044;Canadian Metallurgical Quarterly;journal;18791395,00084430;357;Q2;39;Industrial and Manufacturing Engineering (Q2),Metals and Alloys (Q2)
10398;13519;Contemporary Southeast Asia;journal;0129797X;357;Q1;41;History (Q1),Development (Q2),Political Science and International Relations (Q2),Sociology and Political Science (Q2)
10399;19637;Crime,Law and Social Change;journal;15730751,09254990;357;Q2;54;Law (Q2),Social Sciences (miscellaneous) (Q2),Pathology and Forensic Medicine (Q3)
10400;21256;Drugs of Today;journal;00257656,16993993,16994019;357;Q3;56;Medicine (miscellaneous) (Q3),Pharmacology (Q3),Pharmacology (medical) (Q3)
10401;21100208067;Empirical Research in Vocational Education and Training;journal;18776337,18776350;357;Q2;17;Education (Q2)
10402;21100809811;Eurasian Journal of Mathematical and Computer Applications;journal;23066172,23089820;357;Q2;11;Information Systems (Q2),Applied Mathematics (Q3),Computational Mathematics (Q3),Computer Science Applications (Q3),Mathematical Physics (Q3),Modeling and Simulation (Q3)
10403;21100407545;International Journal for Crime,Justice and Social Democracy;journal;22028005,22028000;357;Q2;23;Law (Q2),Sociology and Political Science (Q2)
10404;7500153132;International Journal of River Basin Management;journal;15715124,18142060;357;Q3;40;Water Science and Technology (Q3)
10405;19700181207;International Journal of Sustainable Engineering;journal;19397038,19397050;357;Q2;37;Engineering (miscellaneous) (Q2)
10406;17500155102;Journal for the Study of the New Testament;journal;17455294,0142064X;357;Q1;20;Religious Studies (Q1)
10407;18924;Journal of Genetics;journal;9737731,00221333;357;Q4;43;Genetics (Q4)
10408;4700152754;Journal of Nonprofit and Public Sector Marketing;journal;15406997,10495140;357;Q3;37;Marketing (Q3)
10409;22729;Journal of the Brazilian Chemical Society;journal;1035053,16784790;357;Q2;76;Chemistry (miscellaneous) (Q2)
10410;145537;Journal of Universal Computer Science;journal;0948695X,09486968;357;Q2;56;Computer Science (miscellaneous) (Q2),Theoretical Computer Science (Q3)
10411;24774;Knowledge Engineering Review;journal;14698005,02698890;357;Q2;66;Software (Q2),Artificial Intelligence (Q3)
10412;16868;Motor Control;journal;10871640,15432700;357;Q3;51;Neurology (clinical) (Q3),Physical Therapy,Sports Therapy and Rehabilitation (Q3),Physiology (medical) (Q3),Sports Science (Q3)
10413;21100215938;Profesorado;journal;1138414X,19896395;357;Q2;21;Education (Q2)
10414;23420;Advances in Chromatography;book series;652415;356;Q3;26;Analytical Chemistry (Q3)
10415;21100370876;Annali di Botanica;journal;22393129,03650810;356;Q3;20;Plant Science (Q3)
10416;21100333810;Bulletin of the Hospital for Joint Disease (2013);journal;23284633,23285270;356;Q3;48;Medicine (miscellaneous) (Q3),Orthopedics and Sports Medicine (Q3),Rheumatology (Q3),Surgery (Q3)
10417;22240;Human Biology;journal;15346617,00187140;356;Q3;57;Ecology,Evolution,Behavior and Systematics (Q3),Genetics (Q4),Genetics (clinical) (Q4)
10418;15949;Journal of Medical and Biological Engineering;journal;16090985,21994760;356;Q3;43;Biomedical Engineering (Q3),Medicine (miscellaneous) (Q3)
10419;12261;Journal of Pediatric Orthopaedics Part B;journal;14735865,1060152X;356;Q3;56;Orthopedics and Sports Medicine (Q3),Pediatrics,Perinatology and Child Health (Q3)
10420;22877;Journal of Sustainable Forestry;journal;1540756X,10549811;356;Q2;34;Forestry (Q2),Geography,Planning and Development (Q2),Food Science (Q3),Management,Monitoring,Policy and Law (Q3),Renewable Energy,Sustainability and the Environment (Q3)
10421;26853;Middle East Journal,The;journal;19403461,00263140;356;Q2;42;Geography,Planning and Development (Q2),Sociology and Political Science (Q2)
10422;26705;Revue de Medecine Interne;journal;2488663;356;Q3;38;Gastroenterology (Q3),Internal Medicine (Q3)
10423;25028;Computers and Graphics;journal;978493;355;Q2;79;Computer Graphics and Computer-Aided Design (Q2),Engineering (miscellaneous) (Q2),Human-Computer Interaction (Q2)
10424;21964;Czech Journal of Food Sciences;journal;12121800,18059320;355;Q3;49;Food Science (Q3)
10425;21100411756;Heliyon;journal;24058440;355;Q1;69;Multidisciplinary (Q1)
10426;57242;Idojaras;journal;3246329;355;Q3;20;Atmospheric Science (Q3)
10427;21100394100;IET Networks;journal;20474962,20474950;355;Q2;28;Computer Networks and Communications (Q2),Control and Optimization (Q3),Management Science and Operations Research (Q3)
10428;26672;International Journal of Ambient Energy;journal;21628246,01430750;355;Q2;37;Building and Construction (Q2),Renewable Energy,Sustainability and the Environment (Q3)
10429;4700152641;International Journal of Foundations of Computer Science;journal;1290541;355;Q2;43;Computer Science (miscellaneous) (Q2)
10430;21100366771;Journal of Applied Research on Medicinal and Aromatic Plants;journal;22147861;355;Q3;31;Drug Discovery (Q3),Plant Science (Q3)
10431;21100228023;Journal of Commutative Algebra;journal;19390807,19392350;355;Q3;16;Algebra and Number Theory (Q3)
10432;17200154701;Journal of International Advanced Otology;journal;13087649;355;Q3;20;Medicine (miscellaneous) (Q3),Otorhinolaryngology (Q3)
10433;21688;Journal of Investigative Surgery;journal;15210553,08941940;355;Q3;44;Surgery (Q3)
10434;21100236016;Journal of Islamic Marketing;journal;17590833,17590840;355;Q3;49;Marketing (Q3)
10435;17700156101;Journal on Multimodal User Interfaces;journal;17837677,17838740;355;Q2;31;Human-Computer Interaction (Q2),Signal Processing (Q2)
10436;12671;Mental Health,Religion and Culture;journal;14699737,13674680;355;Q3;51;Clinical Psychology (Q3),Psychiatry and Mental Health (Q3)
10437;13062;Progress in Palliative Care;journal;09699260,1743291X;355;Q2;20;Nursing (miscellaneous) (Q2),Medicine (miscellaneous) (Q3)
10438;19400158637;Silicon;journal;18769918,1876990X;355;Q3;41;Electronic,Optical and Magnetic Materials (Q3)
10439;19122;Acta Reumatologica Portuguesa;journal;0303464X;354;Q3;28;Rheumatology (Q3)
10440;12633;Aircraft Engineering and Aerospace Technology;journal;22667;354;Q2;34;Aerospace Engineering (Q2)
10441;5700154403;Australian Journal of Emergency Management;journal;13241540;354;Q2;30;Emergency Medical Services (Q2),Health Professions (miscellaneous) (Q2),Safety Research (Q2)
10442;21100386862;Bone Reports;journal;23521872;354;Q3;28;Endocrinology,Diabetes and Metabolism (Q3),Orthopedics and Sports Medicine (Q3)
10443;21100244622;Botanical Sciences;journal;20074298,20074480;354;Q3;22;Plant Science (Q3)
10444;130071;Concepts in Magnetic Resonance Part A: Bridging Education and Research;journal;15466086,15525020;354;Q3;51;Spectroscopy (Q3)
10445;13139;Epidemiologia e prevenzione;journal;11209763,23851940;354;Q3;35;Public Health,Environmental and Occupational Health (Q3),Epidemiology (Q4)
10446;26343;Geologica Acta;journal;16965728,16956130;354;Q3;50;Geology (Q3)
10447;25864;Heterocycles;journal;3855414;354;Q3;68;Analytical Chemistry (Q3),Organic Chemistry (Q3),Pharmacology (Q3)
10448;4700152619;International Journal for Philosophy of Religion;journal;207047;354;Q1;19;Philosophy (Q1)
10449;15241;Irish Journal of Medical Science;journal;18634362,00211270;354;Q3;38;Medicine (miscellaneous) (Q3)
10450;14083;Izvestiya - Atmospheric and Oceanic Physics;journal;00014338,1555628X;354;Q3;33;Atmospheric Science (Q3),Oceanography (Q3)
10451;5600155552;Journal of African Cultural Studies;journal;13696815;354;Q1;17;Cultural Studies (Q1),Linguistics and Language (Q1),Literature and Literary Theory (Q1),Music (Q1),Visual Arts and Performing Arts (Q1)
10452;8100153107;Magallania;journal;7180209,07182244;354;Q2;20;Social Sciences (miscellaneous) (Q2)
10453;21100788470;Novoe Literaturnoe Obozrenie;journal;8696365;354;Q1;3;Cultural Studies (Q1),Literature and Literary Theory (Q1)
10454;29854;Occupational Therapy International;journal;15570703,09667900;354;Q2;42;Occupational Therapy (Q2),Medicine (miscellaneous) (Q3)
10455;26487;Solvent Extraction Research and Development;journal;21884765,13417220;354;Q2;22;Chemical Engineering (miscellaneous) (Q2),Chemistry (miscellaneous) (Q2)
10456;29568;Town Planning Review;journal;1478341X,00410020;354;Q2;46;Geography,Planning and Development (Q2),Urban Studies (Q2)
10457;19700201143;Urology Annals;journal;9747834,09747796;354;Q3;24;Urology (Q3)
10458;21100388381;Aerospace medicine and human performance;journal;23756322,23756310;353;Q3;78;Medicine (miscellaneous) (Q3)
10459;17900156737;Asia-Pacific Education Researcher;journal;22437908,01195650;353;Q2;37;Education (Q2)
10460;26784;British Journal of Biomedical Science;journal;9674845,24740896;353;Q3;47;Biochemistry (medical) (Q3),Clinical Biochemistry (Q3),Immunology and Allergy (Q3),Infectious Diseases (Q3),Microbiology (medical) (Q3),Immunology (Q4),Microbiology (Q4)
10461;21100381208;Contemporary Clinical Dentistry;journal;09762361,0976237X;353;Q3;34;Oral Surgery (Q3),Orthodontics (Q3),Periodontics (Q3)
10462;15033;Deafness and Education International;journal;14643154,1557069X;353;Q2;25;Education (Q2),Speech and Hearing (Q3)
10463;21100466229;Environment and Society: Advances in Research;journal;21506779,21506790;353;Q2;17;Anthropology (Q2),Geography,Planning and Development (Q2),Global and Planetary Change (Q3),Nature and Landscape Conservation (Q3)
10464;21100207601;International Journal of Climate Change Strategies and Management;journal;17568692;353;Q2;31;Development (Q2),Geography,Planning and Development (Q2),Global and Planetary Change (Q3),Management,Monitoring,Policy and Law (Q3)
10465;19900188083;Island Studies Journal;journal;17152593;353;Q2;27;Geography,Planning and Development (Q2),Political Science and International Relations (Q2),Sociology and Political Science (Q2)
10466;12734;Issues in Educational Research;journal;3137155,18376290;353;Q2;29;Education (Q2)
10467;14894;Journal of Biological Physics;journal;15730689,00920610;353;Q3;49;Atomic and Molecular Physics,and Optics (Q3),Biophysics (Q3),Cell Biology (Q4),Molecular Biology (Q4)
10468;19700173020;Journal of Contemporary Mathematical Analysis;journal;10683623,19349420;353;Q3;10;Analysis (Q3),Applied Mathematics (Q3),Control and Optimization (Q3)
10469;20324;Journal of educational administration and history;journal;14787431,00220620;353;Q2;24;Education (Q2),Sociology and Political Science (Q2)
10470;20400195022;Journal of Empirical Theology;journal;15709256,09222940;353;Q1;11;Religious Studies (Q1),Social Sciences (miscellaneous) (Q2)
10471;23060;Journal of Pain and Palliative Care Pharmacotherapy;journal;15360539,15360290;353;Q3;44;Anesthesiology and Pain Medicine (Q3),Pharmacology (medical) (Q3)
10472;19700188255;Journal of Policy Research in Tourism,Leisure and Events;journal;19407963,19407970;353;Q2;30;Geography,Planning and Development (Q2),Tourism,Leisure and Hospitality Management (Q3)
10473;13931;Journal of Property Research;journal;14664453,09599920;353;Q2;37;Geography,Planning and Development (Q2),Urban Studies (Q2)
10474;18317;Journal of Veterinary Medical Education;journal;0748321X;353;Q2;40;Education (Q2),Veterinary (miscellaneous) (Q2),Medicine (miscellaneous) (Q3)
10475;19900192596;Mathematical Modelling of Natural Phenomena;journal;9735348,17606101;353;Q3;38;Modeling and Simulation (Q3)
10476;12313;Optical and Quantum Electronics;journal;03068919,1572817X;353;Q2;68;Electrical and Electronic Engineering (Q2),Atomic and Molecular Physics,and Optics (Q3),Electronic,Optical and Magnetic Materials (Q3)
10477;98120;Plant Genetic Resources: Characterisation and Utilisation;journal;1479263X,14792621;353;Q2;38;Agronomy and Crop Science (Q2),Plant Science (Q3),Genetics (Q4)
10478;13799;Problems of Information Transmission;journal;329460,16083253;353;Q2;20;Computer Networks and Communications (Q2),Information Systems (Q2),Computer Science Applications (Q3)
10479;21100848457;Regenerative Therapy;journal;23523204;353;Q3;26;Biomedical Engineering (Q3),Biomaterials (Q4),Developmental Biology (Q4)
10480;13561;Revista Chilena de Historia Natural;journal;0716078X,07176317;353;Q2;43;Agricultural and Biological Sciences (miscellaneous) (Q2),Environmental Science (miscellaneous) (Q2)
10481;144951;Studia Logica;journal;15728730,00393220;353;Q2;43;History and Philosophy of Science (Q2),Logic (Q3)
10482;5700162123;Turkish Studies;journal;14683849;353;Q1;28;History (Q1),Political Science and International Relations (Q2)
10483;19090;Acta Microbiologica et Immunologica Hungarica;journal;12178950,15882640;352;Q3;31;Medicine (miscellaneous) (Q3),Immunology and Microbiology (miscellaneous)  (Q4)
10484;38581;Alternative Therapies in Health and Medicine;journal;10786791;352;Q2;73;Complementary and Alternative Medicine (Q2),Medicine (miscellaneous) (Q3)
10485;19700175088;Annals of Pediatric Cardiology;journal;9742069,09745149;352;Q3;25;Cardiology and Cardiovascular Medicine (Q3),Pediatrics,Perinatology and Child Health (Q3)
10486;19900192158;Asian Journal of Technology Innovation;journal;19761597,21586720;352;Q3;21;Economics and Econometrics (Q3),Management of Technology and Innovation (Q3)
10487;12891;Color Research and Application;journal;15206378,03612320;352;Q2;69;Chemical Engineering (miscellaneous) (Q2),Chemistry (miscellaneous) (Q2),Human Factors and Ergonomics (Q3)
10488;28921;Communications in Statistics - Theory and Methods;journal;1532415X,03610926;352;Q3;67;Statistics and Probability (Q3)
10489;6400153151;Contributions of the Astronomical Observatory Skalnate Pleso;journal;13360337,13351840;352;Q3;13;Astronomy and Astrophysics (Q3)
10490;17700156775;Corporate Reputation Review;journal;13633589,14791890;352;Q2;69;Business and International Management (Q2),Strategy and Management (Q2)
10491;19900192153;Environmental Engineering Research;journal;2005968X,12261025;352;Q3;31;Environmental Engineering (Q3)
10492;5300152720;IET Science,Measurement and Technology;journal;17518822,17518830;352;Q2;56;Electrical and Electronic Engineering (Q2),Atomic and Molecular Physics,and Optics (Q3)
10493;15133;Information Retrieval;journal;13864564,15737660;352;Q2;64;Information Systems (Q2),Library and Information Sciences (Q2)
10494;19400158593;Journal of Ambient Intelligence and Humanized Computing;journal;18685145,18685140;352;Q2;64;Computer Science (miscellaneous) (Q2)
10495;19600164700;Journal of Chemical Sciences;journal;9743626,09737103;352;Q2;58;Chemistry (miscellaneous) (Q2)
10496;16400154778;Journal of Clinical and Diagnostic Research (discontinued);journal;0973709X,2249782X;352;Q3;64;Clinical Biochemistry (Q3),Medicine (miscellaneous) (Q3)
10497;20637;Journal of Management Development;journal;2621711;352;Q1;69;History (Q1),Business,Management and Accounting (miscellaneous) (Q2),Organizational Behavior and Human Resource Management (Q3)
10498;27301;Materials Technology;journal;17535557,10667860;352;Q2;40;Materials Science (miscellaneous) (Q2),Condensed Matter Physics (Q3),Mechanical Engineering (Q3),Mechanics of Materials (Q3)
10499;16400154764;Near Eastern Archaeology;journal;10942076,23255400;352;Q1;24;Archeology (Q1),Archeology (arts and humanities) (Q1),History (Q1)
10500;19500157111;New Medit;journal;15945685;352;Q2;23;Agronomy and Crop Science (Q2),Geography,Planning and Development (Q2),Economics and Econometrics (Q3)
10501;21100813704;Physical Review Physics Education Research;journal;24699896;352;Q2;37;Education (Q2),Physics and Astronomy (miscellaneous) (Q3)
10502;29429;Post-Communist Economies;journal;14653958,14631380;352;Q3;31;Economics and Econometrics (Q3)
10503;23620;Studies in Conservation;journal;393630,20470584;352;Q1;42;Conservation (Q1)
10504;21100393648;Surface Innovations;journal;20506260,20506250;352;Q3;24;Materials Chemistry (Q3),Process Chemistry and Technology (Q3),Surfaces,Coatings and Films (Q3)
10505;26623;Alternatives;journal;21633150,03043750;351;Q2;45;Political Science and International Relations (Q2),Sociology and Political Science (Q2)
10506;17700155010;Australasian Marketing Journal;journal;14413582,18393350;351;Q3;49;Economics and Econometrics (Q3),Marketing (Q3)
10507;15630;Food Biotechnology;journal;8905436,15324249;351;Q3;37;Applied Microbiology and Biotechnology (Q3),Biotechnology (Q3),Food Science (Q3)
10508;19300156905;Hiroshima Mathematical Journal;journal;182079;351;Q3;14;Algebra and Number Theory (Q3),Analysis (Q4),Geometry and Topology (Q4)
10509;19900192130;International Wood Products Journal;journal;20426445,20426450;351;Q2;18;Forestry (Q2),Materials Science (miscellaneous) (Q2)
