Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Categories
8150;12517;Wave Motion;journal;1652125;555;Q2;65;Applied Mathematics (Q2),Computational Mathematics (Q2),Modeling and Simulation (Q2),Physics and Astronomy (miscellaneous) (Q2)
8151;24588;Annales Zoologici;journal;34541;554;Q2;30;Ecology,Evolution,Behavior and Systematics (Q2)
8152;26758;Astronomy Letters;journal;10637737,15626870;554;Q2;43;Astronomy and Astrophysics (Q2),Space and Planetary Science (Q3)
8153;26814;Coastal Management;journal;8920753,15210421;554;Q2;56;Environmental Science (miscellaneous) (Q2),Environmental Chemistry (Q3)
8154;23189;Food Science and Technology International;journal;15321738,10820130;554;Q2;68;Chemical Engineering (miscellaneous) (Q2),Food Science (Q2),Industrial and Manufacturing Engineering (Q2)
8155;21100299412;International Journal of Event and Festival Management;journal;17582954,17582960;554;Q2;31;Business,Management and Accounting (miscellaneous) (Q2),Tourism,Leisure and Hospitality Management (Q2)
8156;13942;International Ophthalmology;journal;15732630,01655700;554;Q2;50;Ophthalmology (Q2)
8157;5700164218;International Relations;journal;17412862,00471180;554;Q1;43;Political Science and International Relations (Q1)
8158;19700200833;Journal of Integrative Environmental Sciences;journal;19438168,1943815X;554;Q2;26;Environmental Science (miscellaneous) (Q2),Public Health,Environmental and Occupational Health (Q2),Renewable Energy,Sustainability and the Environment (Q3)
8159;17700156101;Journal on Multimodal User Interfaces;journal;17837677,17838740;554;Q2;31;Human-Computer Interaction (Q2),Signal Processing (Q2)
8160;29092;Nuclear Technology;journal;295450;554;Q2;57;Condensed Matter Physics (Q2),Nuclear and High Energy Physics (Q2),Nuclear Energy and Engineering (Q2)
8161;23315;Physics and Chemistry of the Earth;journal;14747065;554;Q2;93;Geochemistry and Petrology (Q2),Geophysics (Q2)
8162;23671;Speech Communication;journal;1676393;554;Q1;113;Linguistics and Language (Q1),Communication (Q2),Computer Science Applications (Q2),Computer Vision and Pattern Recognition (Q2),Modeling and Simulation (Q2),Software (Q2)
8163;21100197939;Transfer;journal;10242589,19967280;554;Q2;30;Industrial Relations (Q2),Organizational Behavior and Human Resource Management (Q2)
8164;21100836581;Actuators;journal;20760825;553;Q2;29;Control and Optimization (Q2),Control and Systems Engineering (Q2)
8165;20793;Benchmarking;journal;14635771;553;Q2;74;Business and International Management (Q2),Strategy and Management (Q2)
8166;26602;Evaluation and Program Planning;journal;1497189,18737870;553;Q2;69;Business and International Management (Q2),Geography,Planning and Development (Q2),Public Health,Environmental and Occupational Health (Q2),Social Psychology (Q2),Strategy and Management (Q2)
8167;21608;Evolutionary Ecology Research;journal;15220613;553;Q2;78;Ecology,Evolution,Behavior and Systematics (Q2)
8168;24762;Human Rights Quarterly;journal;1085794X,02750392;553;Q2;73;Social Sciences (miscellaneous) (Q2),Sociology and Political Science (Q2)
8169;19700187807;Information Security Journal;journal;19393555,19393550;553;Q2;29;Computer Science Applications (Q2),Information Systems and Management (Q2),Software (Q2)
8170;21100244628;Journal of Berry Research;journal;18785093,18785120;553;Q1;31;Horticulture (Q1),Agronomy and Crop Science (Q2),Food Science (Q2),Plant Science (Q2),Soil Science (Q2),Biochemistry (Q3)
8171;19400158823;Journal of Biomedical Research;journal;23524685,16748300;553;Q2;39;Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q2),Medicine (miscellaneous) (Q2)
8172;15097;Journal of Child Health Care;journal;17412889,13674940;553;Q1;44;Pediatrics (Q1),Pediatrics,Perinatology and Child Health (Q2)
8173;21140;Journal of Composite Materials;journal;00219983,1530793X;553;Q2;102;Ceramics and Composites (Q2),Materials Chemistry (Q2),Mechanical Engineering (Q2),Mechanics of Materials (Q2)
8174;4700152404;Journal of Ethnic and Cultural Diversity in Social Work;journal;15313204;553;Q2;35;Education (Q2),Health (social science) (Q2),Social Work (Q2)
8175;23435;Journal of Tropical Ecology;journal;2664674,14697831;553;Q2;92;Ecology,Evolution,Behavior and Systematics (Q2)
8176;23173;Korean Journal of Physiology and Pharmacology;journal;20933827,12264510;553;Q3;37;Pharmacology (Q3),Physiology (Q3)
8177;144821;Language Policy;journal;15684555;553;Q1;41;Linguistics and Language (Q1),Sociology and Political Science (Q2)
8178;28826;Nursing and Health Sciences;journal;14422018,14410750;553;Q2;53;Medicine (miscellaneous) (Q2),Nursing (miscellaneous) (Q2)
8179;14227;Plant Molecular Biology Reporter;journal;07359640,1556469X;553;Q2;67;Plant Science (Q2),Molecular Biology (Q3)
8180;18850;Reproduction in Domestic Animals;journal;14390531,09366770;553;Q2;76;Animal Science and Zoology (Q2),Biotechnology (Q2),Endocrinology (Q3)
8181;11600153451;Rhetoric Society Quarterly;journal;1930322X,02773945;553;Q1;26;Linguistics and Language (Q1),Communication (Q2)
8182;21100466851;Biomass Conversion and Biorefinery;journal;21906815,21906820;552;Q3;39;Renewable Energy,Sustainability and the Environment (Q3)
8183;29037;Geriatric Nursing;journal;15283984,01974570;552;Q2;48;Gerontology (Q2),Medicine (miscellaneous) (Q2)
8184;23176;Indagationes Mathematicae;journal;193577;552;Q2;32;Mathematics (miscellaneous) (Q2)
8185;15982;Journal of Medicine and Philosophy;journal;3605310,17445019;552;Q1;56;Philosophy (Q1),Issues,Ethics and Legal Aspects (Q2),Medicine (miscellaneous) (Q2)
8186;13786;Journal of Thermal Science;journal;1993033X,10032169;552;Q2;34;Condensed Matter Physics (Q2)
8187;13457;Learning and Motivation;journal;239690,10959122;552;Q2;47;Education (Q2),Health (social science) (Q2),Developmental and Educational Psychology (Q3),Experimental and Cognitive Psychology (Q3),Neuropsychology and Physiological Psychology (Q3)
8188;17979;Medical and Biological Engineering and Computing;journal;17410444,01400120;552;Q2;107;Biomedical Engineering (Q2),Computer Science Applications (Q2)
8189;7000153207;NanoEthics;journal;18714765,18714760;552;Q1;33;History and Philosophy of Science (Q1),Philosophy (Q1),Management of Technology and Innovation (Q2),Nanoscience and Nanotechnology (Q2),Social Sciences (miscellaneous) (Q2),Sociology and Political Science (Q2)
8190;19598;Asia-Pacific Journal of Public Health;journal;10105395,19412480;551;Q2;45;Medicine (miscellaneous) (Q2),Public Health,Environmental and Occupational Health (Q2)
8191;28652;Clinical Gerontologist;journal;15452301,07317120;551;Q2;39;Clinical Psychology (Q2),Gerontology (Q2),Health (social science) (Q2),Social Psychology (Q2),Geriatrics and Gerontology (Q3)
8192;7100153145;Developmental Neurorehabilitation;journal;17518423;551;Q2;59;Medicine (miscellaneous) (Q2),Pediatrics,Perinatology and Child Health (Q2),Rehabilitation (Q2),Developmental Neuroscience (Q4)
8193;21100238638;Global Policy;journal;17585899,17585880;551;Q1;42;Law (Q1),Political Science and International Relations (Q1),Economics and Econometrics (Q2),Management,Monitoring,Policy and Law (Q2),Global and Planetary Change (Q3)
8194;7000153218;International Journal of Speleology;journal;1827806X,03926672;551;Q2;38;Earth-Surface Processes (Q2),Geology (Q2)
8195;21100775627;IZA Journal of Labor Policy;journal;21939004;551;Q2;23;Economics and Econometrics (Q2),Industrial Relations (Q2),Organizational Behavior and Human Resource Management (Q2)
8196;19236;Journal of Clinical Rheumatology;journal;10761608,15367360;551;Q2;56;Medicine (miscellaneous) (Q2),Rheumatology (Q3)
8197;15970;Journal of Medicinal Food;journal;15577600,1096620X;551;Q2;93;Medicine (miscellaneous) (Q2),Nutrition and Dietetics (Q3)
8198;24810;Journal of Moral Education;journal;14653877,03057240;551;Q1;47;Religious Studies (Q1)
8199;22626;Laboratory Animals;journal;236772,17581117;551;Q2;72;Animal Science and Zoology (Q2),Veterinary (miscellaneous) (Q2)
8200;15526;Measurement Science and Technology;journal;9570233,13616501;551;Q1;149;Engineering (miscellaneous) (Q1),Applied Mathematics (Q2),Instrumentation (Q2)
8201;21100248865;Tissue Engineering and Regenerative Medicine;journal;17382696,22125470;551;Q2;32;Biomedical Engineering (Q2),Medicine (miscellaneous) (Q2)
8202;25522;Tsinghua Science and Technology;journal;10070214;551;Q1;52;Multidisciplinary (Q1)
8203;19700183007;Breathe;journal;18106838,20734740;550;Q3;34;Pulmonary and Respiratory Medicine (Q3)
8204;5700167223;Critical Discourse Studies;journal;17405912,17405900;550;Q2;35;Social Sciences (miscellaneous) (Q2)
8205;14279;Educational Research;journal;131881,14695847;550;Q2;61;Education (Q2)
8206;25847;International Studies Perspectives;journal;15283577,15283590;550;Q1;53;Political Science and International Relations (Q1),Geography,Planning and Development (Q2)
8207;27628;Journal of Psychosomatic Obstetrics and Gynaecology;journal;0167482X,17438942;550;Q2;72;Clinical Psychology (Q2),Obstetrics and Gynecology (Q2),Psychiatry and Mental Health (Q2),Reproductive Medicine (Q2)
8208;21792;Journal of the Association of Nurses in AIDS Care;journal;15526917,10553290;550;Q1;54;Advanced and Specialized Nursing (Q1)
8209;5000154601;Logic Journal of the IGPL;journal;13689894,13670750;550;Q1;30;Philosophy (Q1)
8210;21100369818;Neurodegenerative Disease Management;journal;17582024,17582030;550;Q2;29;Medicine (miscellaneous) (Q2),Neurology (clinical) (Q3)
8211;50020;Occupational Medicine;journal;9627480,14718405;550;Q2;97;Medicine (miscellaneous) (Q2),Public Health,Environmental and Occupational Health (Q2)
8212;13441;Psychologica Belgica;journal;00332879,2054670X;550;Q2;36;Psychology (miscellaneous) (Q2)
8213;21100784204;Public Health Research and Practice;journal;22042091;550;Q2;33;Public Health,Environmental and Occupational Health (Q2)
8214;84944;Reviews in Analytical Chemistry;journal;7930135;550;Q2;28;Analytical Chemistry (Q2)
8215;18899;SPE Drilling and Completion;journal;10646671;550;Q2;51;Energy Engineering and Power Technology (Q2),Mechanical Engineering (Q2)
8216;24530;Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy;journal;13861425;550;Q2;145;Analytical Chemistry (Q2),Atomic and Molecular Physics,and Optics (Q2),Instrumentation (Q2),Spectroscopy (Q2)
8217;22103;Analysis;journal;14678284,00032640;549;Q1;50;Philosophy (Q1)
8218;19400158465;Asia Pacific Journal of Education;journal;2188791,17426855;549;Q2;31;Education (Q2)
8219;17600155115;Australian Journal of Teacher Education;journal;1835517X,03135373;549;Q2;40;Education (Q2)
8220;25514;Gerodontology;journal;7340664,17412358;549;Q2;63;Dentistry (miscellaneous) (Q2),Geriatrics and Gerontology (Q3)
8221;21100320408;Human Service Organizations Management,Leadership and Governance;journal;2330314X,23303131;549;Q2;22;Health (social science) (Q2),Public Administration (Q2),Sociology and Political Science (Q2),Strategy and Management (Q2)
8222;21100924770;Journal of Elliptic and Parabolic Equations;journal;22969020,22969040;549;Q2;8;Applied Mathematics (Q2),Analysis (Q3),Numerical Analysis (Q3)
8223;21100794598;Journal of Media Ethics: Exploring Questions of Media Morality;journal;2373700X,23736992;549;Q1;22;Philosophy (Q1),Communication (Q2)
8224;24088;Rapid Communications in Mass Spectrometry;journal;9514198,10970231;549;Q2;144;Analytical Chemistry (Q2),Organic Chemistry (Q2),Spectroscopy (Q2)
8225;22299;Therapeutic Drug Monitoring;journal;15363694,01634360;549;Q2;99;Pharmacology (medical) (Q2),Pharmacology (Q3)
8226;13000154710;Tropical Plant Pathology;journal;19825676,19832050;549;Q2;30;Agronomy and Crop Science (Q2),Plant Science (Q2)
8227;88509;Weed Technology;journal;0890037X,15502740;549;Q2;73;Agronomy and Crop Science (Q2),Plant Science (Q2)
8228;28585;Acta Metallurgica Sinica (English Letters);journal;10067191;548;Q1;44;Metals and Alloys (Q1),Industrial and Manufacturing Engineering (Q2)
8229;13006;Anatomical Science International;journal;1447073X,14476959;548;Q2;41;Anatomy (Q2),Medicine (miscellaneous) (Q2)
8230;21100862642;Australasian Emergency Care;journal;25891375,2588994X;548;Q1;31;Emergency Nursing (Q1)
8231;21100370010;Endoscopic Ultrasound;journal;23039027,22267190;548;Q2;32;Radiology,Nuclear Medicine and Imaging (Q2),Gastroenterology (Q3),Hepatology (Q3)
8232;20902;Environment,Development and Sustainability;journal;1387585X,15732975;548;Q2;72;Economics and Econometrics (Q2),Geography,Planning and Development (Q2),Management,Monitoring,Policy and Law (Q2)
8233;5700183394;First Language;journal;17402344,01427240;548;Q1;48;Linguistics and Language (Q1),Education (Q2)
8234;12100156481;International Journal of Art Therapy: Inscape;journal;17454832,17454840;548;Q2;19;Clinical Psychology (Q2),Rehabilitation (Q2)
8235;28494;International Journal of Computer Mathematics;journal;207160,10290265;548;Q2;54;Applied Mathematics (Q2),Computational Theory and Mathematics (Q2),Computer Science Applications (Q2)
8236;4700152495;International Journal of Mental Health and Addiction;journal;15571882,15571870;548;Q2;62;Psychiatry and Mental Health (Q2)
8237;76747;Journal of Apicultural Research;journal;218839;548;Q2;66;Insect Science (Q2)
8238;20700195025;Journal of Clinical and Experimental Hepatology;journal;9736883,22133453;548;Q3;45;Hepatology (Q3)
8239;21100855410;Mining Technology: Transactions of the Institute of Mining and Metallurgy;journal;25726668,25726680;548;Q2;32;Geology (Q2),Geotechnical Engineering and Engineering Geology (Q2)
8240;19510;Veterinary Clinics of North America,Equine Practice;journal;15584224,07490740;548;Q2;57;Equine (Q2)
8241;4700152798;ACM Journal on Emerging Technologies in Computing Systems;journal;15504832,15504840;547;Q2;42;Electrical and Electronic Engineering (Q2),Hardware and Architecture (Q2),Nanoscience and Nanotechnology (Q2),Software (Q2)
8242;13035;Annals of Human Biology;journal;3014460,14645033;547;Q2;64;Public Health,Environmental and Occupational Health (Q2),Aging (Q3),Epidemiology (Q3),Genetics (Q3),Physiology (Q3)
8243;19900193210;International Journal of Endocrinology and Metabolism;journal;1726913X,17269148;547;Q3;31;Endocrinology,Diabetes and Metabolism (Q3)
8244;31815;Journal of African Earth Sciences;journal;1464343X;547;Q2;89;Earth-Surface Processes (Q2),Geology (Q2)
8245;27585;Journal of Lower Genital Tract Disease;journal;15260976,10892590;547;Q2;49;Medicine (miscellaneous) (Q2),Obstetrics and Gynecology (Q2)
8246;31617;Journal of Soils and Water Conservation;journal;19413300,00224560;547;Q2;84;Agronomy and Crop Science (Q2),Nature and Landscape Conservation (Q2),Soil Science (Q2),Water Science and Technology (Q2)
8247;24667;Journal of Wood Chemistry and Technology;journal;15322319,02773810;547;Q2;49;Chemical Engineering (miscellaneous) (Q2),Chemistry (miscellaneous) (Q2),Materials Science (miscellaneous) (Q2)
8248;25710;Numerical Functional Analysis and Optimization;journal;15322467,01630560;547;Q2;50;Computer Science Applications (Q2),Control and Optimization (Q2),Signal Processing (Q2),Analysis (Q3)
8249;22068;Vanderbilt Law Review;journal;422533;547;Q1;50;Law (Q1)
8250;28048;Applicable Algebra in Engineering,Communications and Computing;journal;14320622,09381280;546;Q2;36;Applied Mathematics (Q2),Algebra and Number Theory (Q3)
8251;11800154594;AStA Advances in Statistical Analysis;journal;1863818X,18638171;546;Q2;30;Applied Mathematics (Q2),Economics and Econometrics (Q2),Modeling and Simulation (Q2),Social Sciences (miscellaneous) (Q2),Analysis (Q3),Statistics and Probability (Q3)
8252;19600161815;Australian Journal of Environmental Education;journal;2049775X,08140626;546;Q2;23;Education (Q2),Environmental Science (miscellaneous) (Q2)
8253;21100823212;Echo Research and Practice;journal;20550464;546;Q1;20;Advanced and Specialized Nursing (Q1),Radiology,Nuclear Medicine and Imaging (Q2),Radiological and Ultrasound Technology (Q3)
8254;130127;Human Rights Law Review;journal;14617781,17441020;546;Q1;39;Law (Q1),Sociology and Political Science (Q2)
8255;6400153106;Information Development;journal;17416469,02666670;546;Q1;34;Library and Information Sciences (Q1)
8256;19700174938;JCRPE Journal of Clinical Research in Pediatric Endocrinology;journal;13085727,13085740;546;Q2;42;Pediatrics,Perinatology and Child Health (Q2),Endocrinology (Q3),Endocrinology,Diabetes and Metabolism (Q3)
8257;20952;Journal of Computing and Information Science in Engineering;journal;15309827;546;Q2;56;Computer Graphics and Computer-Aided Design (Q2),Computer Science Applications (Q2),Industrial and Manufacturing Engineering (Q2),Software (Q2)
8258;24855;Journal of Cosmetic and Laser Therapy;journal;14764172,14764180;546;Q2;54;Dermatology (Q2),Medicine (miscellaneous) (Q2),Surgery (Q2)
8259;29008;Journal of Post Keynesian Economics;journal;1603477;546;Q2;45;Economics and Econometrics (Q2)
8260;16104;Molecular Biotechnology;journal;15590305,10736090;546;Q2;87;Applied Microbiology and Biotechnology (Q2),Bioengineering (Q2),Biotechnology (Q2),Biochemistry (Q3),Molecular Biology (Q4)
8261;21100463803;Regional Studies,Regional Science;journal;21681376;546;Q2;25;Economics and Econometrics (Q2),Geography,Planning and Development (Q2),Sociology and Political Science (Q2)
8262;22270;Scandinavian Journal of Surgery;journal;17997267,14574970;546;Q2;54;Surgery (Q2)
8263;19700173308;Zoological research;journal;20958137;546;Q2;28;Medicine (miscellaneous) (Q2)
8264;21100301601;ACM Transactions on Interactive Intelligent Systems;journal;21606463,21606460;545;Q2;42;Artificial Intelligence (Q2),Human-Computer Interaction (Q2)
8265;13476;African Development Review;journal;14678268,10176770;545;Q2;42;Development (Q2)
8266;19700173162;BioScience Trends;journal;18817823,18817820;545;Q2;43;Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q2),Health (social science) (Q2),Medicine (miscellaneous) (Q2)
8267;20499;Canadian Public Policy/ Analyse de Politiques;journal;3170861;545;Q2;38;Public Administration (Q2),Sociology and Political Science (Q2)
8268;17995;Economic Botany;journal;130001,18749364;545;Q1;77;Horticulture (Q1),Plant Science (Q2)
8269;23509;Ethical Theory and Moral Practice;journal;13862820,15728450;545;Q1;34;Philosophy (Q1),Social Sciences (miscellaneous) (Q2)
8270;145553;Forensic Science,Medicine,and Pathology;journal;1547769X,15562891;545;Q2;42;Medicine (miscellaneous) (Q2),Pathology and Forensic Medicine (Q2)
8271;21100200823;International Archives of Otorhinolaryngology;journal;18099777,18094860;545;Q2;24;Otorhinolaryngology (Q2)
8272;50171;International Development Planning Review;journal;14783401,14746740;545;Q2;38;Development (Q2),Geography,Planning and Development (Q2)
8273;19700201407;Journal of Combustion;journal;20901976,20901970;545;Q2;21;Chemical Engineering (miscellaneous) (Q2),Condensed Matter Physics (Q2),Energy Engineering and Power Technology (Q2),Fuel Technology (Q2)
8274;147221;Journal of Social Archaeology;journal;14696053;545;Q1;41;Archeology (Q1),Arts and Humanities (miscellaneous) (Q2)
8275;22265;Scandinavian Cardiovascular Journal;journal;16512006,14017430;545;Q2;47;Cardiology and Cardiovascular Medicine (Q2),Medicine (miscellaneous) (Q2)
8276;19285;Zeitschrift fur Soziologie;journal;3401804;545;Q2;36;Sociology and Political Science (Q2)
8277;16759;Advances in Clinical Chemistry;journal;652423;544;Q2;59;Chemistry (miscellaneous) (Q2),Clinical Biochemistry (Q3)
8278;15600154709;Advances in Urology;journal;16876377,16876370;544;Q2;36;Obstetrics and Gynecology (Q2),Urology (Q2)
8279;21100235632;Asian Journal of Shipping and Logistics;journal;20925212;544;Q2;31;Business and International Management (Q2),Management of Technology and Innovation (Q2),Management Science and Operations Research (Q2),Transportation (Q2)
8280;17600155018;Australian Mammalogy;journal;18367402,03100050;544;Q2;28;Animal Science and Zoology (Q2),Ecology,Evolution,Behavior and Systematics (Q2)
8281;21745;Biochemical Genetics;journal;62928,15734927;544;Q2;46;Ecology,Evolution,Behavior and Systematics (Q2),Medicine (miscellaneous) (Q2),Biochemistry (Q3),Genetics (Q3),Molecular Biology (Q4)
8282;20066;Biopharmaceutics and Drug Disposition;journal;1099081X,01422782;544;Q2;63;Medicine (miscellaneous) (Q2),Pharmaceutical Science (Q2),Pharmacology (Q3),Pharmacology (medical) (Q3)
8283;28794;Cancer Biotherapy and Radiopharmaceuticals;journal;10849785,15578850;544;Q2;66;Medicine (miscellaneous) (Q2),Radiology,Nuclear Medicine and Imaging (Q2),Oncology (Q3),Pharmacology (Q3),Cancer Research (Q4)
8284;19700175091;ClinicoEconomics and Outcomes Research;journal;11786981;544;Q1;34;Economics,Econometrics and Finance (miscellaneous) (Q1),Health Policy (Q2)
8285;5800161654;Educational Forum;journal;19388098,00131730;544;Q2;31;Education (Q2)
8286;20500195101;European Journal of Environmental and Civil Engineering;journal;21167214,19648190;544;Q2;40;Civil and Structural Engineering (Q2),Environmental Engineering (Q2)
8287;16230;Global Finance Journal;journal;10440283;544;Q2;41;Economics and Econometrics (Q2),Finance (Q2)
8288;23424;Growth Factors;journal;10292292,08977190;544;Q3;64;Clinical Biochemistry (Q3),Endocrinology (Q3),Cell Biology (Q4)
8289;21100218126;Journal of Aging Research;journal;20902212,20902200;544;Q3;53;Geriatrics and Gerontology (Q3)
8290;19400158593;Journal of Ambient Intelligence and Humanized Computing;journal;18685145,18685140;544;Q1;64;Computer Science (miscellaneous) (Q1)
8291;23369;Journal of Environmental Law;journal;1464374X,09528873;544;Q1;34;Law (Q1),Management,Monitoring,Policy and Law (Q2)
8292;21100830140;Journal of Marine Science and Engineering;journal;20771312;544;Q2;39;Civil and Structural Engineering (Q2),Ocean Engineering (Q2),Water Science and Technology (Q2)
8293;20919;Journal of Microscopy;journal;222720,13652818;544;Q2;118;Histology (Q2),Pathology and Forensic Medicine (Q2)
8294;25659;Journal of Navigation;journal;3734633,14697785;544;Q2;64;Ocean Engineering (Q2),Oceanography (Q2)
8295;13953;Journal of Urban Design;journal;14699664,13574810;544;Q2;54;Arts and Humanities (miscellaneous) (Q2),Geography,Planning and Development (Q2),Urban Studies (Q2)
8296;110086;Micron;journal;18784291,09684330;544;Q2;93;Materials Science (miscellaneous) (Q2),Physics and Astronomy (miscellaneous) (Q2),Structural Biology (Q3),Cell Biology (Q4)
8297;28837;Nursing Forum;journal;17446198,00296470;544;Q2;46;Nursing (miscellaneous) (Q2)
8298;22315;Personal and Ubiquitous Computing;journal;16174909,16174920;544;Q2;93;Computer Science Applications (Q2),Hardware and Architecture (Q2),Management Science and Operations Research (Q2)
8299;23528;Presidential Studies Quarterly;journal;3604918;544;Q1;10;History (Q1),Public Administration (Q2),Sociology and Political Science (Q2)
8300;21100447128;3 Biotech;journal;2190572X,21905738;543;Q2;60;Agricultural and Biological Sciences (miscellaneous) (Q2),Biotechnology (Q2),Environmental Science (miscellaneous) (Q2)
8301;29318;Anti-Cancer Agents in Medicinal Chemistry;journal;18715206,18755990;543;Q3;103;Molecular Medicine (Q3),Pharmacology (Q3),Cancer Research (Q4)
8302;19400157210;Biochip Journal;journal;20927843,19760280;543;Q2;29;Bioengineering (Q2),Biomedical Engineering (Q2),Biotechnology (Q2),Electrical and Electronic Engineering (Q2)
8303;19700170911;CEAS Space Journal;journal;18682502,18682510;543;Q2;21;Aerospace Engineering (Q2),Space and Planetary Science (Q3)
8304;20289;Ecological Complexity;journal;1476945X;543;Q2;62;Ecology,Evolution,Behavior and Systematics (Q2),Ecological Modeling (Q3)
8305;13221;European Journal of Medical Research;journal;2047783X,09492321;543;Q2;64;Medicine (miscellaneous) (Q2)
8306;4700152244;Journal of Bionic Engineering;journal;16726529;543;Q2;59;Bioengineering (Q2),Biotechnology (Q2),Biophysics (Q3)
8307;16255;Journal of Civil Engineering and Management;journal;18223605,13923730;543;Q2;55;Civil and Structural Engineering (Q2),Strategy and Management (Q2)
8308;26153;Journal of Oral Implantology;journal;1606972;543;Q2;57;Oral Surgery (Q2)
8309;18022;NeuroReport;journal;09594965,1473558X;543;Q3;197;Neuroscience (miscellaneous) (Q3)
8310;21100369843;New Microbes and New Infections;journal;20522975;543;Q3;39;Infectious Diseases (Q3),Microbiology (Q3)
8311;12652;Singapore Journal of Tropical Geography;journal;14679493,01297620;543;Q2;47;Earth-Surface Processes (Q2),Geography,Planning and Development (Q2)
8312;34696;Turk Tarim ve Ormancilik Dergisi/Turkish Journal of Agriculture and Forestry;journal;1300011X,13036173;543;Q2;49;Ecology (Q2),Food Science (Q2),Forestry (Q2)
8313;13952;Archive of Applied Mechanics;journal;14320681,09391530;542;Q2;66;Mechanical Engineering (Q2)
8314;14985;Current Problems in Pediatric and Adolescent Health Care;journal;15383199,15385440;542;Q2;50;Medicine (miscellaneous) (Q2),Pediatrics,Perinatology and Child Health (Q2)
8315;21100823385;Defence Technology;journal;22149147;542;Q1;43;Metals and Alloys (Q1),Ceramics and Composites (Q2),Computational Mechanics (Q2),Mechanical Engineering (Q2)
8316;12802;Fishery Bulletin;journal;900656,19374518;542;Q2;72;Aquatic Science (Q2)
8317;21655;Journal of Biomaterials Applications;journal;8853282,15308022;542;Q2;63;Biomedical Engineering (Q2),Biomaterials (Q3)
8318;35303;Journal of Manipulative and Physiological Therapeutics;journal;1614754,15326586;542;Q1;78;Chiropractics (Q1)
8319;21100860908;Linguistics Vanguard;journal;2199174X;542;Q1;17;Linguistics and Language (Q1)
8320;11600154632;Studies in History and Philosophy of Science Part A;journal;393681,18792510;542;Q1;47;History (Q1),History and Philosophy of Science (Q1)
8321;11700154400;TOP;journal;11345764,18638280;542;Q2;29;Discrete Mathematics and Combinatorics (Q2),Information Systems and Management (Q2),Management Science and Operations Research (Q2),Modeling and Simulation (Q2),Statistics and Probability (Q3)
8322;6000187990;Diversity;journal;14242818;541;Q2;47;Agricultural and Biological Sciences (miscellaneous) (Q2),Ecology (Q2),Nature and Landscape Conservation (Q2),Ecological Modeling (Q3)
8323;144956;Drug Metabolism and Pharmacokinetics;journal;13474367;541;Q2;73;Pharmaceutical Science (Q2),Pharmacology (Q3),Pharmacology (medical) (Q3)
8324;19690;Geotechnical and Geological Engineering;journal;9603182,15731529;541;Q1;71;Architecture (Q1),Geology (Q2),Geotechnical Engineering and Engineering Geology (Q2),Soil Science (Q2)
8325;13554;Journal of Applied Polymer Science;journal;218995,10974628;541;Q2;185;Chemistry (miscellaneous) (Q2),Materials Chemistry (Q2),Polymers and Plastics (Q2),Surfaces,Coatings and Films (Q2)
8326;24703;Journal of Crystal Growth;journal;220248;541;Q2;159;Condensed Matter Physics (Q2),Inorganic Chemistry (Q2),Materials Chemistry (Q2)
8327;19700175020;Journal of Tropical Medicine;journal;16879686,16879690;541;Q2;35;Medicine (miscellaneous) (Q2),Microbiology (Q3),Parasitology (Q3)
8328;5000157801;Mathematical Structures in Computer Science;journal;9601295,14698072;541;Q2;44;Computer Science Applications (Q2),Mathematics (miscellaneous) (Q2)
8329;5600157642;Public Policy and Administration;journal;9520767,17494192;541;Q2;44;Public Administration (Q2),Sociology and Political Science (Q2)
8330;144655;Qualitative Market Research;journal;13522752;541;Q2;63;Marketing (Q2)
8331;5600153115;Tempo Social;journal;1032070;541;Q2;16;Social Sciences (miscellaneous) (Q2)
8332;16563;Tourism Recreation Research;journal;2508281,23200308;541;Q1;57;Cultural Studies (Q1),Geography,Planning and Development (Q2),Management,Monitoring,Policy and Law (Q2),Tourism,Leisure and Hospitality Management (Q2)
8333;21100331602;Annals of Leisure Research;journal;11745398,21596820;540;Q1;31;Cultural Studies (Q1),Geography,Planning and Development (Q2),Social Psychology (Q2),Tourism,Leisure and Hospitality Management (Q2)
8334;24998;Computer Aided Geometric Design;journal;1678396;540;Q1;74;Automotive Engineering (Q1),Aerospace Engineering (Q2),Computer Graphics and Computer-Aided Design (Q2),Modeling and Simulation (Q2)
8335;12100155404;Health Sociology Review;journal;14461242,18393550;540;Q2;35;Health (social science) (Q2),Sociology and Political Science (Q2)
8336;14742;International Journal of Circumpolar Health;journal;12399736,22423980;540;Q2;48;Health (social science) (Q2),Medicine (miscellaneous) (Q2),Public Health,Environmental and Occupational Health (Q2),Epidemiology (Q3)
8337;7100153131;International Journal of Sexual Health;journal;1931762X,19317611;540;Q2;46;Dermatology (Q2),Gender Studies (Q2),Public Health,Environmental and Occupational Health (Q2),Social Psychology (Q2),Reproductive Medicine (Q3)
8338;19700201138;Journal of Global Infectious Diseases;journal;0974777X,09748245;540;Q3;32;Infectious Diseases (Q3)
8339;144643;Learning Organization;journal;9696474;540;Q2;62;Education (Q2),Organizational Behavior and Human Resource Management (Q2)
